id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
tm459024,"['food', 'go']",MOVIE,"['diaspora', 'million', 'italian', 'emigrant', 'marked', 'strong', 'nutritional', 'influence', 'nation', 'american', 'continent', 'documentary', 'collect', 'similarity', 'difference', 'dish', 'adapted', 'taste', 'native', 'italy']",MEDIUM,3.0,66,"['documentation', 'european']","['IT', 'AR']",,tt7321504,6.3,215.0,1.568,6.0,['mercedes cordova'],['mercedes cordova'],['mercedes cordova']
tm411288,"['nigerian', 'prince']",MOVIE,"['sent', 'nigeria', 'stubborn', 'nigerianamerican', 'teenager', 'join', 'force', 'internet', 'scammer', 'order', 'return', 'united', 'state']",MEDIUM,3.0,104,"['thriller', 'drama', 'crime']","['NG', 'US']",,tt6851966,5.7,397.0,2.91,5.4,"['antonio j bell', 'chinaza uche', 'tina mba', 'bimbo manuel', 'ebbe bassey', 'omar maskati', 'danny boushebel', 'russell g jones', 'dean cameron', 'craig stott']","['eze', 'pius', 'grace', 'smart', 'mercy', 'raju', 'british clerk', 'kingsley', 'bob', 'wallace']",['faraday okoro']
tm481188,['isoken'],MOVIE,"['everyone', 'osayande', 'family', 'worry', 'isoken', 'shes', 'beautiful', 'successful', 'surrounded', 'great', 'friend', 'still', 'single', '34a', 'serious', 'cause', 'concern', 'culture', 'obsessed', 'marriage', 'youngest', 'sister', 'wedding', 'overbearing', 'mother', 'thrust', 'orchestrated', 'matchmaking', 'ultimate', 'edo', 'man', 'osaze', 'he', 'handsome', 'good', 'make', 'perfect', 'nigerianhusband', 'material', 'unexpected', 'turn', 'event', 'meet', 'kevin', 'fall', 'love', 'might', 'truly', 'want', 'partner', 'problem', 'manhe', 'oyinbo', 'caucasian', 'romantic', 'dramedy', 'explores', 'cultural', 'expectation', 'racial', 'stereotype', 'bond', 'unite', 'family', 'touching', 'dramatic', 'comedic', 'way']",MEDIUM,2.5,100,"['romance', 'comedy', 'drama']",['NG'],,tt6685776,6.4,322.0,2.263,4.7,"['dakore egbusonakande', 'joseph benjamin', 'marc rhys', 'funke akindele', 'tina mba', 'lydia forson', 'damilola adegbite', 'patrick doyle', 'nedu wazobia', 'jemima osunde', 'bolanle olukanni', 'rita edward', 'efa iwara']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['jadesola osiberu']
tm851055,"['god', 'calling']",MOVIE,"['sade', 'central', 'character', 'suffers', 'personal', 'tragedy', 'taken', 'journey', 'selfdiscovery', 'faith', 'transforms', 'life', 'around', 'god', 'calling', 'shine', 'spotlight', 'modern', 'day', 'spirituality', 'imaginatively', 'exploring', 'might', 'look', 'like', 'abraham', 'prophet', 'elijah', 'nigerian', '2018', 'contend', 'disbelief', 'well', 'modernday', 'reality', 'smartphones', 'social', 'medium']",MEDIUM,3.0,120,['drama'],[],,,7.4,482.5,1.81,9.0,"['zainab balogun', 'richard mofedamijo', 'onyeka onwenu', 'nkem owoh', 'tina mba', 'demola adedoyin', 'diana egwuatu', 'patrick diabuah', 'eku edewor', 'seun ajayi']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['bodunrin sasore']
tm313472,"['lost', 'brother']",MOVIE,"['cetarti', 'drowning', 'nothingness', 'job', 'purpose', 'spends', 'day', 'inside', 'watching', 'documentary', 'television', 'one', 'informed', 'mother', 'brother', 'gunned', 'travel', 'buenos', 'aire', 'lapachito', 'decrepit', 'town', 'province', 'chaco', 'northern', 'argentina', 'deal', 'body', 'get', 'life', 'insurance', 'money', 'meet', 'duarte', 'sort', 'bos', 'friend', 'mother', 'murderer', 'also', 'kidnaps', 'people', 'cetartis', 'path', 'lead', 'committing', 'illegal', 'act', 'hand', 'involvement', 'duartes', 'dark', 'dealing', 'leading', 'absurd', 'unexpected', 'outcome']",MEDIUM,4.0,112,"['thriller', 'crime', 'drama', 'european']",['AR'],,tt6522634,6.5,1710.0,4.703,6.9,"['leonardo sbaraglia', 'daniel hendler', 'ngela molina', 'alin devetac', 'pablo cedrn', 'alejandra flechner']","['duarte', 'cetarti', 'marta', 'danielito', 'enzo', 'eva']",['adrin caetano']
tm430057,"['weapon', 'choice']",MOVIE,"['never', 'fail', 'glock', 'pistol', 'fetishised', 'film', 'art', 'regular', 'topseller', 'international', 'arm', 'market', 'first', 'time', 'filmmaking', 'duo', 'fritz', 'ofner', 'eva', 'hausberger', 'tell', 'story', 'rise', 'austrian', 'design', 'became', 'soughtafter', 'service', 'murder', 'weapon', 'worldwide', 'tracing', 'web', 'power', 'money', 'violence', 'politics', 'masterfully', 'portrays', 'dark', 'side', 'globalisation', 'least', 'tale', 'willful', 'ignorance']",MEDIUM,3.0,90,"['documentation', 'european']","['AT', 'IQ', 'US']",,tt7683350,4.8,162.0,1.283,5.2,,,
tm316744,"['lucas', 'brother', 'drug']",MOVIE,"['deadpan', 'twin', 'comic', 'keith', 'kenny', 'lucas', 'take', 'stage', 'brooklyn', 'set', 'touch', 'drug', 'race', 'deion', 'sander', 'teacher', 'oj', 'simpson']",MEDIUM,3.0,49,['comedy'],['US'],,tt6218048,5.7,837.0,2.445,5.2,"['kenneth lucas', 'keith lucas']","['himself', 'himself']",['jay chapman']
tm361312,"['storybots', 'christmas']",MOVIE,"['bo', 'mistakenly', 'think', 'friend', 'dont', 'like', 'gift', 'head', 'north', 'pole', 'ask', 'santa', 'help', 'making', 'better', 'present', 'learns', 'along', 'way', 'christmas', 'far', 'toy']",MEDIUM,1.0,25,"['animation', 'comedy', 'family', 'fantasy']",['US'],,tt7018722,5.8,160.0,3.828,6.2,"['ed asner', 'judy greer', 'fred tatasciore', 'jim meskimen', 'jeff gill', 'gregg spiridellis', 'evan spiridellis', 'erin fitzgerald']","['santa', 'beep voice', 'bang voice', 'the elf voice', 'bing voice', 'boop voice', 'hap voice', 'bo voice']",
tm407349,"['birth', 'reborn', '2']",MOVIE,['nan'],MEDIUM,2.0,91,['documentation'],['BR'],,tt16114198,6.6,5.0,1.4,5.8,"['anne rammi', 'alexandre coimbra amaral', 'ana lcia keunecke', 'fernanda lima', 'ana previtalli', 'snia lansky', 'joo lima', 'simone diniz', 'raquel rabelo', 'ana paula caldas', 'braulio zorzella', 'lesley page', 'renata penna', 'jane evans', 'jorge kuhn', 'ellen paes', 'lgia moreiras sena', 'valria sousa', 'leila katz', 'rodrigo hilbert']","['ela mesma', 'ele mesmo', 'ela mesma', 'ela mesma', 'ela mesma', 'ela mesma', 'ele mesmo', 'ela mesma', 'ela mesma', 'ela mesma', 'ele mesmo', 'ela mesma', 'ela mesma', 'ela mesma', 'ele mesmo', 'ela mesma', 'ela mesma', 'ela mesma', 'ela mesma', 'ele mesmo em arquivo de vdeo']",['eduardo chauvet']
tm327951,"['doll', '2']",MOVIE,"['couple', 'devastated', 'losing', 'child', 'resort', 'obsessive', 'act', 'dangerously', 'threatening', 'life']",MEDIUM,3.0,116,"['horror', 'thriller']",['ID'],,tt6409782,5.1,550.0,5.769,5.6,"['luna maya', 'herjunot ali', 'sara wijayanto', 'maria sabta', 'ira ilva sari', 'rydhen afexi', 'mega carefansa', 'wati sudiyo', 'princess martinez', 'dea rizkyana', 'ferdian ariyadi', 'syntia', 'wafa', 'shandy aulia', 'denny sumargo']","['maira', 'aldo', 'laras', 'elsa', 'yani', 'bagas', 'dr dini', 'sumi', 'shera', 'possessed girl', 'possessed girls father', 'possessed girls mother', 'possessed girls sister', 'anya archive footage', 'daniel archive footage']",['rocky soraya']
tm447261,"['free', 'rein', 'twelve', 'neigh', 'christmas']",MOVIE,"['bright', 'field', 'prep', 'mistletoe', 'ball', 'broken', 'ornament', 'lead', 'zoe', 'family', 'secret', 'gaby', 'find', 'mercy', 'new', 'bos', 'mia']",MEDIUM,4.5,58,"['drama', 'comedy', 'family']",['US'],,tt9315418,6.6,5637.0,10.23,6.9,"['jaylen barron', 'manpreet bambra', 'kerry ingram', 'celine buckens', 'freddy carter', 'bruce herbelinearle', 'billy angell', 'charlotte jordan', 'martin bobbsemple', 'joe ashman', 'rochelle neil']","['zoe', 'jade', 'becky', 'mia', 'pin', 'marcus', 'ben', 'gaby grant', 'alex', 'callum', 'gigi']",['marek losey']
tm321149,"['fishtronaut', 'movie']",MOVIE,"['fishtronaut', 'marina', 'zeek', 'travel', 'big', 'city', 'search', 'grandpa', 'find', 'everyone', 'else', 'mysteriously', 'vanished']",MEDIUM,1.0,88,"['animation', 'action', 'family']",['BR'],,tt7804254,7.5,73.0,6.934,8.0,"['celso alves', 'fernanda bullara', 'fbio lucindo']","['nan', 'nan', 'nan']","['celia catunda', 'kiko mistrorigo']"
tm684591,"['freej', 'al', 'taibeen']",MOVIE,"['local', 'rival', 'gear', 'compete', 'traditional', 'game', 'test', 'physical', 'strength', 'endurance', 'complication', 'disrupt', 'training']",MEDIUM,3.0,100,"['comedy', 'sport']",['AE'],,tt10078900,5.8,9.0,0.644,2.0,"['khalid al nuaimi', 'nasser aldhahnani', 'yaser alneyadi', 'nawal chamoun', 'huda al ghanim', 'eman hussain', 'abdullah al jinebi', 'mohammed murshed', 'ali saleh', 'ali al shehhi']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['ahmed zain']
tm360618,['trader'],MOVIE,"['traveling', 'trader', 'provides', 'window', 'rural', 'life', 'republic', 'georgia', 'potato', 'currency', 'ambition', 'crushed', 'poverty']",MEDIUM,3.0,23,['documentation'],['GE'],,tt10455716,6.6,628.0,7.621,6.7,,,
tm197806,['go'],MOVIE,"['aspiring', 'indian', 'tech', 'entrepreneur', 'silicon', 'valley', 'find', 'unexpectedly', 'battling', 'bizarre', 'american', 'immigration', 'system', 'keep', 'dream', 'alive', 'prepare', 'return', 'home', 'forever']",MEDIUM,3.0,105,"['comedy', 'drama']",['US'],,tt4157510,6.7,628.0,1.398,7.0,"['ali fazal', 'melanie chandra', 'omi vaidya', 'rajit kapoor', 'samrat chakrabarti', 'amitosh nagpal', 'keith stevenson', 'richa shukla moorjani', 'viji nathan', 'rashmi rustagi', 'anita vora']","['vivek pandit', 'shveta', 'lakshmi', 'prabhu', 'sam', 'amit', 'raj mehta', 'journalist at speed date', 'ma', 'fbi officer 1', 'priya']",['rucha humnabadkar']
tm404449,"['ayotzinapa', 'turtle', 'pace']",MOVIE,"['film', '43', 'student', 'ayotzinapa', 'disappeared']",MEDIUM,3.0,80,['documentation'],['MX'],,tt8219520,7.4,206.0,1.302,6.6,,,
tm352865,"['rodney', 'carrington', 'come', 'truth']",MOVIE,"['raunchy', 'country', 'comic', 'musician', 'rodney', 'carrington', 'joke', 'sings', 'life', '40', 'poking', 'fun', 'sex', 'relationship', 'gaining', 'weight']",MEDIUM,3.0,66,"['comedy', 'documentation']",['XX'],,tt7582798,4.5,164.0,1.615,5.1,['rodney carrington'],['himself'],['brandon jones']
tm412515,['coffee'],MOVIE,"['fluttering', 'wing', 'butterfly', 'felt', 'side', 'world', 'according', 'chinese', 'proverb', 'coffee', 'offered', 'naples', 'buenos', 'aire', 'replicated', 'new', 'york', 'bar', 'threedifferent', 'city', 'ofthe', 'camera', 'record', 'first', 'flutter', 'cup', 'customer']",MEDIUM,3.0,69,"['documentation', 'european']","['AR', 'IT']",,tt6721132,5.6,398.0,1.902,5.8,"['glodier biedma', 'martn malharro', 'elisabeth cardiello']","['l mismo', 'l mismo', 'ella misma']","['fulvio iannucci', 'roly santos']"
tm415938,"['one', 'ever', 'know']",MOVIE,"['one', 'ever', 'know', 'anodyne', 'environment', 'perennial', 'lack', 'affection', 'push', 'lucia', 'braulio', 'turn', 'fiction', 'world', 'materialize', 'dream', 'neither', 'inclement', 'reality', 'stop']",MEDIUM,3.0,102,['drama'],['MX'],,tt8251336,6.2,135.0,1.751,5.7,"['adriana paz', 'jorge a jimenez', 'david medel', 'arcelia ramrez', 'manuel ojeda', 'ofelia medina', 'sylvia pasquel', 'joanna larequi', 'paul choza']","['lucia', 'rigoberto', 'bernardo', 'berta', 'aurelio', 'fidela', 'tendera', 'teresa', 'manuel']",['jess torres torres']
tm364417,['fanatyk'],MOVIE,"['son', 'deal', 'struggle', 'must', 'calm', 'father', 'obsession', 'fishing', 'outlandish', 'behavior', 'ruin', 'entire', 'family']",MEDIUM,4.5,33,"['drama', 'comedy']",['PL'],,,6.6,1003.5,2.157,6.7,"['piotr cyrwus', 'anna radwan', 'marian dzidziel', 'mikoaj kubacki', 'ukasz szczepanowski', 'sandra staniszewska']","['andrzej gaecki', 'ona andrzeja', 'zbyszek', 'jakub gaecki', 'patryk gaecki', 'kioskarka marzenka']",['micha tylka']
tm344562,['listen'],MOVIE,"['despite', 'living', 'doomed', 'country', 'hang', 'thread', 'joud', 'handsome', 'sound', 'engineer', 'meet', 'fall', 'love', 'strong', 'freespirited', 'rana', 'young', 'lover', 'completely', 'different', 'social', 'religious', 'background', 'drawn', 'closer', 'drastic', 'turn', 'event', 'get', 'suddenly', 'slip', 'away', 'parent', 'forbid', 'seeing', 'man', 'determined', 'see', 'find', 'new', 'mean', 'communicating', 'convincing', 'marwa', 'sister', 'download', 'voice', 'message', 'secretly', 'play']",MEDIUM,3.0,109,"['drama', 'romance']",['LB'],,tt6350558,6.6,230.0,0.6,8.0,['hadi bou ayash'],['joud'],['philippe aractingi']
tm317274,"['cant', 'help', 'falling', 'love']",MOVIE,"['gab', 'de', 'la', 'cuesta', 'highstrung', 'career', 'woman', 'got', 'recently', 'engaged', 'longtime', 'boyfriend', 'wellplanned', 'life', 'suddenly', 'becomes', 'complicated', 'discovers', 'actually', 'married', 'total', 'stranger']",MEDIUM,3.0,119,"['romance', 'comedy', 'drama']",['PH'],,tt6725484,6.9,902.0,2.812,7.6,"['kathryn bernardo', 'daniel padilla', 'matteo guidicelli', 'cherry pie picache', 'lito pimentel', 'lotlot de leon', 'dennis padilla', 'joross gamboa', 'kristel fulgar', 'janus del prado', 'pinky amador', 'johnny revilla', 'hanna ledesma', 'chie filomeno', 'devon seron', 'earl ignacio', 'phi palmos', 'china cojuancogonzalez', 'nia dolino', 'belle mariano', 'clarence delgado']","['gab  gabriela  benedictos de la cuesta', 'dos  jos ibarra garca gonzlez jr', 'jason aguinaldo', 'mama em', 'papa jun', 'mama two', 'papa two', 'nilo  alpen rose', 'viel', 'william charles', 'mrs alma aguinaldo', 'mr george aguinaldo', 'marie', 'shine', 'tet', 'atty john francis langit', 'jonah', 'ms faye corpuz', 'janine aguinaldo', 'grace dela cuesta', 'prince de la cuesta']",['mae cruzalviar']
tm444257,['genius'],MOVIE,"['pressured', 'dad', 'since', 'childhood', 'bos', 'work', 'man', 'breakdown', 'find', 'rehabilitation', 'unlikeliest', 'place']",MEDIUM,3.0,98,[],['IN'],,,6.5,502.0,2.014,6.5,"['roshan', 'adukalam naren', 'priyaa lal']","['dinesh', 'nan', 'nan']",['suseenthiran']
tm1073482,"['motu', 'patlu', 'kung', 'fu', 'king', '4', 'challenge', 'brother']",MOVIE,"['japan', 'best', 'friend', 'motu', 'patlu', 'one', 'month', 'train', 'epic', 'martial', 'art', 'battle', 'two', 'wicked', 'highly', 'skilled', 'brother']",MEDIUM,1.0,86,[],[],,,6.1,664.0,1.133,10.0,,,
tm348845,"['marc', 'maron', 'real']",MOVIE,"['battlescarred', 'standup', 'comedian', 'marc', 'maron', 'unleashes', 'storm', 'idea', 'meditation', 'mortality', 'documentary', 'film', 'weird', 'modern', 'world']",MEDIUM,3.0,70,['comedy'],['US'],,tt7335938,7.2,1943.0,2.996,6.8,"['marc maron', 'lynn shelton']","['self', 'self']",['lynn shelton']
tm361588,"['mission', 'kathmandu', 'adventure', 'nelly', 'simon']",MOVIE,"['quebec', '1956', 'impulsive', 'headstrong', 'nelly', 'maloye', 'novice', 'private', 'eye', 'join', 'methodical', 'pragmatic', 'simon', 'picard', 'research', 'scientist', 'dubious', 'quest', 'prove', 'existence', 'elusive', 'yeti', 'bravehearted', 'hero', 'come', 'facetoface', 'countless', 'danger', 'trek', 'heart', 'himalaya']",MEDIUM,1.0,84,"['animation', 'comedy']",['CA'],,tt5433884,5.1,456.0,6.488,5.6,"['sylvie moreau', 'rachid badouri', 'guillaume lemaythivierge', 'martin boily', 'lise castonguay', 'stphane crte', 'edgar fruitier', 'sophie faucher', 'alexandrine warren', 'franois trudel', 'patrick ouellet', 'sbastien benoit', 'bertrand alain', 'simonpierre garipy']","['nelly maloye voice', 'tensing gumbu voice', 'simon picard voice', 'annulu gombu  gardien de luniversit  capitaine  le btitannique voice', 'shirisha gombu voice', 'douard martineau voice', 'taylor voice', 'mme martineau voice', 'jasmin the bird voice', 'yetis voice', 'yetis voice', 'journaliste 1 voice', 'journaliste 2  journaliste 4 voice', 'journaliste 3 voice']","['pierre greco', 'nancy florence savard']"
tm434676,"['joe', 'rogan', 'strange', 'time']",MOVIE,"['outspoken', 'ever', 'comedian', 'joe', 'rogan', 'take', 'politics', 'pro', 'wrestling', 'pot', 'law', 'cat', 'vegan', 'much', 'standup', 'special', 'shot', 'boston']",MEDIUM,4.0,63,['comedy'],['US'],,tt9017614,7.3,4357.0,2.777,7.1,['joe rogan'],['himself'],['anthony giordano']
tm346867,"['lynne', 'koplitz', 'hormonal', 'beast']",MOVIE,"['unabashed', 'comedian', 'lynne', 'koplitz', 'offer', 'woman', 'take', 'crazy', 'benefit', 'childlessness', 'three', 'thing', 'men', 'really', 'want']",MEDIUM,3.0,51,['comedy'],['US'],,tt6892388,6.3,431.0,2.105,5.6,['lynne koplitz'],['herself'],['marcus raboy']
tm319127,"['vir', 'da', 'abroad', 'understanding']",MOVIE,"['comedian', 'vir', 'da', 'tackle', 'nationalism', 'globalism', 'good', 'food', 'bad', 'politics', 'two', 'cleverly', 'crosscut', 'performance', 'new', 'york', 'delhi']",MEDIUM,3.0,65,['comedy'],"['IN', 'US']",,tt6822400,6.9,1710.0,2.464,6.9,['vir das'],['himself'],['marcus raboy']
tm349140,"['joaqun', 'reyes', 'una', 'm']",MOVIE,"['comedian', 'celebrity', 'impersonator', 'joaqun', 'reyes', 'decides', 'zesty', 'self', 'night', 'story', 'bus', 'bathroom', 'habit', 'royalty']",MEDIUM,3.0,77,['comedy'],[],,tt20424818,5.9,47.0,0.927,6.0,['joaqun reyes'],['nan'],
tm416458,"['insomnia', 'club']",MOVIE,"['three', 'people', 'insomnia', 'get', 'together', 'supermarket', 'share', 'experience']",MEDIUM,3.0,84,"['comedy', 'drama']",['MX'],,tt6719840,6.2,501.0,2.128,6.3,"['cassandra ciangherotti', 'alejandra ambrosi', 'leonardo ortizgris', 'humberto busto', 'fernando becerril', 'alexandra de la mora', 'mnica dionne', 'fernando lujn', 'marco mndez', 'luis rosales', 'moises zeevaert']","['danny', 'estela', 'santiago', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['joseduardo giordano']
tm409376,['pickpocket'],MOVIE,"['aspiring', 'teen', 'thief', 'learn', 'take', 'successful', 'pickpocket', 'street', 'bogot']",MEDIUM,3.0,100,"['crime', 'drama', 'thriller']",['CO'],,tt7527694,5.4,1192.0,9.362,5.1,"['carlos bardem', 'natalia reyes', 'emiliano pernia', 'duban prado', 'marcela mar', 'julio pachn', 'carlos humberto camacho', 'ulises gonzalez', 'matthew moreno', 'nolle schonwald', 'sigifredo vega', 'david velasquez']","['chucho', 'juana', 'fresh', 'doggy', 'freshs mother', 'rico', 'el hombre de negro', 'jaime', 'jhoncito', 'aunt hilda', 'falsificador', 'maicol']",['peter webber']
tm430660,"['munafik', '2']",MOVIE,"['ustaz', 'adam', 'help', 'friend', 'whose', 'village', 'corrupted', 'group', 'misguided', 'religionist', 'lead', 'sinister', 'sorcerer', 'make', 'matter', 'worse', 'also', 'mysteriously', 'haunted', 'evil', 'apparition', 'keep', 'disturbing', 'time']",MEDIUM,3.0,104,['horror'],['MY'],,tt7059506,5.5,1685.0,3.906,5.7,"['syamsul yusof', 'maya karin', 'nasir bilal khan', 'mawi', 'fizz fairuz', 'fauzi nawawi', 'dato rahim razali', 'ku faridah', 'nur zara sofia', 'namron', 'roslan salleh', 'omar hisham al arabi']","['adam', 'sakinah', 'abu jar', 'azhar', 'azman', 'omar', 'adams father', 'adams mother', 'aina', 'rahman', 'imam malik', 'self']",['syamsul yusof']
tm447263,"['super', 'monster', 'wish', 'star']",MOVIE,"['christmas', 'wish', 'come', 'true', 'lobo', 'whose', 'favorite', 'cousin', 'arrives', 'surprise', 'visit', 'glorb', 'wish', 'could', 'everywhere']",MEDIUM,1.0,27,"['comedy', 'family', 'animation', 'fantasy']",['US'],,,6.199999999999999,885.5,2.203,5.2,"['vincent tong', 'erin mathews', 'andrea libman', 'alessandro juliani', 'nicole anthony', 'ian james corlett', 'britt mckillip', 'kathleen barr', 'brian drummond', 'edward foy', 'diana kaarina', 'nicole oliver', 'elishia perosa']","['nan', 'frankie voice', 'nan', 'lobo howler voice', 'zoe walker voice', 'igor voice', 'nan', 'glorb voice', 'frankies dad voice', 'count dracula voice', 'spike voice', 'cleos mom voice', 'katyas mom voice']",['jacob joice']
tm421161,"['w', 'kamau', 'bell', 'private', 'school', 'negro']",MOVIE,"['comedian', 'w', 'kamau', 'bell', 'mus', 'parenting', 'trump', 'era', 'free', 'speech', 'dustup', 'woke', 'childrens', 'tv', 'fear', 'going', 'grid']",MEDIUM,3.0,65,['comedy'],['US'],,tt8467788,6.4,789.0,1.353,6.3,['w kamau bell'],['nan'],['shannon hartman']
tm347060,"['poster', 'boy']",MOVIE,"['life', 'three', 'men', 'come', 'trouble', 'photo', 'appear', 'advertisement', 'sterilization']",MEDIUM,3.0,128,['comedy'],['IN'],,tt6352548,5.4,1553.0,3.588,5.4,"['sunny deol', 'bobby deol', 'shreyas talpade', 'randheer rai', 'sonali kulkarni', 'somesh agarwal', 'tasha bhambra', 'samrat raichand', 'tripti dimri']","['jagaavar chaudhry', 'vinay sharma', 'arjun singh', 'anuj chaudhry', 'sunita', 'arjuns boss', 'kishan', 'anuj chaudhary', 'riya']",['shreyas talpade']
tm478147,"['lost', 'caf']",MOVIE,"['uplifting', 'story', 'girl', 'decision', 'rise', 'dark', 'family', 'secret', 'heartbreak', 'culture', 'shock', 'live', 'dream', 'abroad']",MEDIUM,4.5,76,"['drama', 'comedy']","['NG', 'NO']",,tt7371662,7.0,28.0,1.4,5.0,"['jenny bonden', 'tayo citadel', 'anita daniels', 'silje drengsrud', 'belinda effah']","['sunniva', 'young thorkell', 'dora', 'lene', 'efe']",['kenneth gyang']
tm374656,['zion'],MOVIE,"['portrait', 'zion', 'clark', 'young', 'wrestler', 'born', 'without', 'leg', 'grew', 'foster', 'care']",MEDIUM,3.0,10,"['documentation', 'drama']",['US'],,tt4315044,6.5,1982.5,6.126,6.5,['zion clark'],['himself'],['floyd russ']
tm430059,"['hows', 'u']",MOVIE,"['young', 'couple', 'dream', 'growing', 'old', 'together', 'deal', 'struggle', 'longterm', 'relationship']",MEDIUM,3.0,117,"['drama', 'romance', 'comedy']",['PH'],,tt8769032,6.7,2708.0,3.409,6.7,"['kathryn bernardo', 'daniel padilla', 'jean garcia', 'susan africa', 'odette khan', 'darren espanto', 'kit thompson', 'ria atayde', 'alwyn uytingco', 'juan miguel severo', 'jessica marasigan', 'gino ilustre', 'ketchup eusebio', 'joross gamboa', 'sethric gothico', 'katsumi nabe', 'barry gonzales', 'rommel velasquez', 'yuan cabantog', 'johan bouman', 'vastaman martine', 'tingue dongelmans', 'omar malki', 'patrick vos', 'tim bervoets']","['george', 'primo', 'baby silva', 'lola leonida', 'mrs abellera', 'yohan', 'darwin', 'awee', 'bowie', 'mikko', 'jessica', 'primos dad', 'weird house buyer', 'weird house buyer', 'axel', 'hiro', 'lola leonidas boyfriend', 'doc santos', 'young yohan', 'amsterdam neighbor', 'amsterdam airbnb staff', 'amsterdam grandmother', 'half brother', 'amsterdam musician', 'amsterdam musician']",['cathy garciamolina']
tm434179,"['two', 'catalonia']",MOVIE,"['lawmaker', 'activist', 'conflicting', 'ideology', 'speak', 'complexity', 'catalonia', 'politics', 'fight', 'independence', 'spain']",MEDIUM,3.0,116,"['documentation', 'history', 'european']",['ES'],,tt8893608,6.4,677.0,5.288,6.6,"['carles puigdemont', 'mariano rajoy', 'ins arrimadas', 'andrea levy soler', 'ramn tamames']","['nan', 'nan', 'nan', 'nan', 'nan']","['gerardo olivares', 'lvaro longoria']"
tm443073,"['many', 'one']",MOVIE,"['u', 'long', 'offered', 'promise', 'opportunity', 'immigrant', 'currently', 'immigration', 'become', 'divisive', 'issue', 'documentary', 'illustrates', 'understanding', 'history', 'democracy', 'essential', 'constructive', 'debate', 'informed', 'civic', 'participation', 'shaping', 'new', 'class', 'citizen']",MEDIUM,3.0,35,['documentation'],['US'],,,6.0,40.0,1.833,5.8,['ruth bader ginsburg'],['self'],"['john hoffman', 'nanfu wang']"
tm445258,"['marriage', 'palace']",MOVIE,"['marriage', 'palace', 'comedy', 'movie', 'take', 'u', 'back', '1990s', 'punjab', 'village', 'boy', 'along', 'friend', 'move', 'big', 'city', 'pursuit', 'one', 'true', 'love']",MEDIUM,3.0,102,['comedy'],['XX'],,tt8852242,6.2,184.0,0.84,7.0,"['sharry maan', 'payal rajput', 'jaswinder bhalla', 'bn sharma', 'anita devgan']","['nimma', 'maani', 'tara singh brar', 'satnam satti', 'nan']",
tm346334,"['thin', 'air']",MOVIE,"['set', 'within', 'stark', 'icelandic', 'landscape', 'thin', 'air', 'examines', '1976', 'police', 'investigation', 'disappearance', 'two', 'men', 'early', '1970s']",MEDIUM,3.0,85,"['crime', 'documentation']","['IS', 'GB']",,tt6330514,6.3,2304.0,3.187,6.1,['bjrk'],['herself archive footage'],
tm294696,"['bygone', 'bygone']",MOVIE,"['mother', 'plan', 'find', 'bachelor', 'son', 'match', 'derails', 'new', 'prospect', 'turn', 'sinister', 'scheme', 'unfold']",MEDIUM,3.0,103,['comedy'],['TR'],,tt6318200,6.2,4054.0,1.827,5.4,"['ata demirer', 'tuvana trkay', 'lk duru', 'salih kalyon', 'seda guven', 'renan bilek', 'toprak sergen']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['hakan algul']
tm332500,"['finally', 'found', 'someone']",MOVIE,"['aprilyn', 'left', 'groom', 'day', 'wedding', 'becomes', 'viral', 'online', 'devastated', 'meet', 'raffy', 'work', 'pr', 'agency', 'hired', 'father', 'help', 'move']",MEDIUM,3.0,118,"['comedy', 'romance']",['PH'],,tt7151438,5.7,233.0,4.359,6.2,"['sarah geronimo', 'john lloyd cruz', 'christian bables', 'joey marquez', 'yayo aguila', 'dennis padilla', 'tetchie agbayani', 'alwyn uytingco', 'alexa ilacad', 'joj agpangan', 'justin cuyugan', 'ruby ruiz', 'pj endrinal', 'lemuel pelayo', 'cara eriguel', 'marnie lapus', 'axel torres', 'april matienzo', 'leo rialp', 'milo elmido jr', 'enchong dee']","['aprilyn esguerra', 'raffy sandovaal', 'noah alcala', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'markus', 'harold', 'denise', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['theodore boborol']
tm325610,"['chris', 'delia', 'man', 'fire']",MOVIE,"['unbridled', 'comic', 'chris', 'delia', 'reconsiders', 'approach', 'major', 'life', 'event', 'like', 'marriage', 'kid', 'buying', 'pant', 'friend']",MEDIUM,3.0,65,"['comedy', 'documentation']",['US'],,tt7068896,6.5,1729.0,3.004,6.2,['chris delia'],['himself'],['bill delia']
